3630, 24, False, True, False, 1, 0, 0, 10, 0, 3, "None", "None", 4, True, "No Problems", "", ""
4778, 24, False, True, True, 0, 0, 2, 2, 0, 0, "None", "A Lot", 2, True, "No Problems", "", ""
2530, 24, False, True, False, 0, 0, 0, 0, 8, 1, "None", "None", 0, False, "No Problems", "", ""
2264, 24, False, True, False, 0, 0, 0, 4, 0, 0, "None", "None", 4, True, "No Problems", "No comment", ""
7850, 25, False, True, False, 0, 0, 0, 1, 0, 1, "None", "None", 0, False, "No Problems", "", ""
2513, 25, False, True, False, 0, 0, 0, 0, 0, 0, "None", "None", 0, False, "No Problems", "", ""
7849, 25, False, True, False, 0, 0, 0, 0, 0, 0, "None", "A Lot", 0, False, "No Problems", "", "Just drives around and guards."
4198, 25, False, True, True, 1, 0, 1, 8, 0, 3, "None", "None", 3, True, "No Problems", "Bobocats poopoo!", "Bobocats"
3278, 25, False, True, False, 0, 0, 0, 0, 0, 0, "None", "A Little", 0, False, "Solid Light (Disabled)", "No comment", ""
3407, 26, False, True, False, 0, 0, 0, 1, 0, 0, "None", "None", 0, False, "No Problems", "Just sat around", ""
3871, 26, False, True, False, 1, 0, 0, 0, 0, 0, "None", "None", 1, True, "No Problems", "No comment", ""
3751, 26, False, False, False, 0, 0, 0, 0, 0, 0, "None", "None", 0, False, "No Problems", "", ""
8516, 26, False, True, False, 0, 0, 0, 2, 0, 0, "None", "None", 4, True, "No Problems", "", ""
4207, 27, False, False, False, 0, 0, 0, 2, 0, 3, "None", "None", 0, False, "No Problems", "No comment", ""
2169, 27, False, True, False, 2, 2, 1, 9, 0, 0, "None", "None", 3, True, "No Problems", "", "6"
2470, 27, False, True, True, 2, 0, 0, 4, 0, 1, "None", "None", 4, False, "No Problems", "Slow", ""
8878, 27, False, True, True, 0, 1, 0, 0, 1, 0, "None", "None", 0, False, "No Problems", "", "Bot was t working for part of the time."
2508, 27, False, True, False, 0, 1, 0, 0, 0, 0, "None", "A Lot", 0, True, "No Problems", "Got to the second rung, then lowered themselve to the ground and went away", ""
2052, 28, False, True, True, 1, 0, 1, 8, 0, 4, "None", "None", 4, True, "No Problems", "", ""
4632, 28, False, True, True, 0, 0, 2, 0, 0, 2, "None", "None", 0, False, "No Problems", "", ""
5541, 28, False, True, False, 1, 0, 0, 0, 0, 0, "None", "A Little", 0, True, "No Problems", "No comment", ""
4539, 28, False, True, False, 0, 0, 0, 1, 0, 1, "None", "A Little", 2, False, "No Problems", "", "4"
3026, 28, False, True, True, 1, 0, 0, 6, 0, 0, "None", "None", 4, True, "No Problems", "", ""
5299, 29, False, True, False, 0, 0, 0, 0, 0, 0, "None", "A Lot", 0, True, "No Problems", "", "Clime = bad"
4664, 29, False, False, False, 0, 0, 0, 1, 0, 2, "None", "None", 0, False, "No Problems", "", "2"
2879, 29, False, True, False, 0, 1, 0, 0, 0, 0, "None", "None", 2, True, "No Problems", "", "Yikes"
7028, 29, False, True, False, 2, 0, 0, 16, 0, 2, "None", "None", 0, False, "No Problems", "No comment", ""
7038, 29, False, True, True, 2, 0, 0, 2, 0, 3, "None", "None", 2, True, "No Problems", "", ""
3691, 30, False, True, False, 1, 0, 0, 5, 0, 0, "None", "None", 0, False, "No Problems", "", ""
2823, 30, False, True, True, 2, 0, 0, 9, 0, 0, "None", "None", 4, True, "No Problems", "No comment", ""
6420, 30, False, True, False, 0, 0, 0, 6, 0, 1, "None", "None", 4, True, "No Problems", "", ""
6420, 30, False, True, False, 0, 0, 0, 4, 0, 2, "None", "None", 4, True, "No Problems", "6      420!", ""
3023, 31, False, True, False, 0, 0, 2, 2, 0, 2, "None", "None", 4, True, "No Problems", "", ""
7850, 31, False, False, False, 0, 0, 0, 1, 0, 1, "None", "None", 0, False, "No Problems", "", ""
2500, 32, False, True, False, 0, 0, 0, 0, 0, 0, "None", "None", 0, False, "No Problems", "", "Bad driving/drive problems."
2513, 32, False, False, False, 0, 0, 1, 0, 3, 0, "None", "None", 0, False, "No Problems", "", "Drunk Driver"
7068, 32, False, True, False, 1, 0, 0, 5, 0, 1, "None", "None", 3, False, "No Problems", "Slowly fell but got the points", ""
3202, 32, False, True, False, 0, 0, 1, 0, 2, 1, "None", "None", 0, False, "No Problems", "", ""
2498, 33, False, True, False, 0, 0, 1, 0, 0, 0, "None", "A Little", 0, False, "Solid Light (Disabled)", "", ""
3038, 33, False, False, False, 0, 1, 0, 0, 5, 0, "None", "None", 2, True, "No Problems", "", ""
3018, 33, False, False, False, 2, 0, 1, 2, 1, 0, "None", "None", 4, True, "No Problems", "", ""
7849, 33, False, True, False, 0, 0, 0, 0, 0, 0, "None", "A Lot", 0, False, "No Problems", "Only played defense ", ""
8878, 33, False, True, False, 1, 0, 0, 0, 5, 0, "None", "None", 0, False, "No Problems", "", ""
2502, 34, False, True, True, 2, 0, 1, 2, 0, 0, "None", "None", 4, True, "No Problems", "", ""
2169, 34, False, False, False, 0, 0, 0, 0, 0, 0, "None", "None", 0, False, "No Problems", "", ""
4207, 34, False, False, False, 0, 0, 0, 4, 0, 2, "None", "None", 4, True, "No Problems", "", ""
3630, 34, False, True, False, 0, 0, 1, 6, 1, 5, "None", "None", 3, False, "No Problems", "Climbs quickly ", ""
2470, 35, False, True, False, 1, 0, 1, 3, 0, 1, "None", "None", 4, True, "No Problems", "", ""
5996, 35, False, True, False, 0, 0, 0, 0, 0, 1, "None", "A Lot", 2, True, "No Problems", "", ""
2202, 35, False, True, True, 1, 0, 2, 15, 0, 4, "None", "None", 3, True, "No Problems", "", ""
8516, 35, False, True, False, 2, 0, 0, 1, 0, 1, "None", "None", 0, True, "No Problems", "Climber had some problems", ""
4632, 35, False, True, False, 0, 1, 0, 0, 0, 0, "None", "A Little", 0, False, "No Problems", "Just drove around slow", "0/10"
4624, 36, False, True, False, 1, 0, 0, 9, 0, 1, "None", "None", 1, True, "No Problems", "No comment", ""
2508, 36, False, True, False, 0, 1, 0, 0, 1, 0, "None", "A Little", 3, True, "No Problems", "", ""
4229, 36, False, True, False, 0, 0, 2, 1, 0, 3, "None", "None", 2, True, "No Problems", "", ""
4198, 36, False, True, True, 2, 0, 0, 2, 0, 2, "None", "None", 2, True, "No Problems", "", ""
3454, 36, False, True, False, 0, 0, 1, 1, 0, 2, "None", "None", 2, False, "No Problems", "", "Bad Aim"
8787, 37, False, False, False, 0, 0, 0, 0, 1, 2, "None", "None", 0, True, "No Problems", "", ""
2846, 37, False, True, True, 0, 0, 1, 4, 0, 2, "None", "None", 3, True, "No Problems", "", ""
2181, 37, False, True, False, 0, 0, 0, 0, 0, 0, "None", "A Lot", 0, False, "No Light (Lost Power)", "Cant shoot", ""
2264, 37, False, True, False, 0, 0, 0, 6, 0, 1, "None", "None", 4, True, "No Problems", "", ""
4664, 37, False, False, False, 0, 0, 0, 0, 0, 2, "None", "None", 0, False, "No Problems", "No comment", "2/10"
2052, 37, False, False, False, 3, 0, 0, 15, 0, 4, "None", "None", 3, True, "No Problems", "", "Great Bot"
4539, 38, False, True, False, 1, 0, 1, 3, 0, 3, "None", "None", 0, False, "No Problems", "", ""
2515, 38, False, True, False, 0, 0, 1, 3, 0, 5, "A Lot", "None", 0, False, "No Problems", "", "3/10"
2518, 38, False, True, False, 0, 0, 0, 0, 4, 2, "None", "None", 0, False, "No Problems", "No comment", ""
3278, 38, False, True, False, 0, 0, 0, 0, 0, 0, "None", "A Lot", 0, False, "No Light (Lost Power)", "", ""
7038, 38, False, True, False, 0, 1, 0, 0, 6, 0, "None", "None", 2, True, "No Problems", "", ""
2823, 38, False, False, False, 0, 0, 0, 6, 0, 1, "None", "None", 0, True, "No Problems", "Missed autonomous ", ""
3026, 39, False, True, False, 1, 0, 0, 2, 0, 5, "None", "None", 4, True, "No Problems", "", "Great"
8878, 39, False, True, True, 0, 0, 2, 0, 4, 1, "None", "None", 0, False, "No Problems", "", "Ehhh"
525, 39, False, True, True, 3, 0, 0, 8, 0, 4, "None", "None", 4, True, "No Problems", "Good bot", "8/10"
3691, 39, False, True, False, 1, 0, 0, 1, 0, 0, "None", "None", 0, False, "No Problems", "No comment", "3/10"
7068, 39, False, True, False, 1, 0, 0, 3, 0, 1, "None", "None", 3, True, "No Problems", "", ""
5541, 39, False, True, False, 0, 1, 0, 0, 0, 0, "None", "None", 2, False, "No Problems", "Very slow and weird ball dumping mechanism and did basically nothing ", ""
7849, 40, False, False, False, 0, 0, 0, 0, 0, 0, "None", "A Lot", 0, False, "No Problems", "Mini defense bot ", ""
3023, 40, False, True, True, 0, 0, 0, 3, 0, 1, "None", "None", 3, True, "No Problems", "No comments", "8/10"
6420, 40, False, True, False, 1, 0, 1, 2, 1, 1, "None", "None", 0, True, "No Problems", "", ""
2530, 40, False, True, False, 0, 1, 0, 0, 0, 0, "None", "None", 0, True, "No Problems", "", ""
3277, 40, False, True, False, 1, 0, 0, 2, 0, 1, "None", "A Little", 0, True, "Minor Hardware Failure", "Balls got stuck in intake", "6/10"
4207, 40, False, True, False, 0, 0, 2, 2, 0, 4, "None", "None", 4, True, "No Problems", "", ""
2470, 41, False, True, False, 1, 0, 1, 5, 1, 1, "None", "None", 4, True, "No Problems", "", ""
5996, 41, False, True, False, 1, 0, 0, 0, 0, 0, "None", "A Little", 2, True, "Solid Light (Disabled)", "Got disabled twice", ""
3751, 41, False, True, False, 0, 0, 0, 1, 0, 1, "None", "None", 2, True, "No Problems", "No comment", ""
2513, 41, False, True, False, 0, 0, 0, 0, 5, 0, "None", "A Little", 0, False, "No Problems", "Problem collecting balls?", "4/10"
3871, 41, False, True, False, 0, 0, 0, 0, 0, 0, "None", "None", 2, False, "No Light (Lost Power)", "", ""
2502, 42, False, False, False, 0, 0, 0, 7, 0, 2, "None", "None", 4, True, "No Problems", "", ""
4198, 42, False, True, True, 2, 0, 0, 8, 0, 4, "None", "None", 4, True, "No Problems", "", "good"
4229, 42, False, True, False, 0, 0, 0, 1, 0, 1, "None", "None", 0, False, "No Problems", "No comment", "4/10"
2498, 42, False, False, False, 0, 0, 1, 4, 0, 2, "None", "None", 2, True, "No Problems", "Good", "6/10"
3202, 42, False, True, False, 1, 0, 0, 0, 2, 5, "None", "None", 0, False, "No Problems", "", "Welp"
8516, 43, False, True, False, 0, 0, 0, 0, 0, 0, "None", "A Lot", 2, True, "No Problems", "", ""
2508, 43, False, True, False, 0, 0, 0, 0, 0, 0, "None", "None", 4, True, "No Problems", "Held two red balls most of the time", ""
4536, 43, False, True, False, 0, 0, 0, 2, 0, 1, "None", "None", 2, True, "No Problems", "", ""
5299, 43, False, True, False, 0, 0, 0, 0, 0, 0, "None", "A Little", 0, False, "No Problems", "No comment", "2/10"
7257, 43, False, True, False, 1, 0, 1, 2, 1, 2, "None", "None", 3, True, "No Problems", "", "4/10"
2052, 43, False, True, True, 8, 0, 0, 2, 0, 0, "None", "None", 3, True, "No Problems", "", ""
7028, 41, False, True, True, 4, 0, 0, 18, 0, 2, "None", "None", 2, False, "No Problems", "", ""
2500, 44, False, True, False, 0, 0, 0, 0, 0, 0, "None", "A Lot", 2, True, "Solid Light (Disabled)", "", "Bot had a huge down time."
3454, 44, False, True, False, 0, 0, 0, 4, 0, 0, "None", "None", 2, True, "No Problems", "", ""
2202, 44, False, True, True, 3, 0, 1, 18, 0, 3, "None", "None", 0, False, "No Problems", "", "Extremely good, would recommend"
2169, 44, False, True, True, 2, 0, 0, 9, 0, 0, "None", "None", 3, True, "No Problems", "Didn’t miss once", ""
